"uid","ELECYEAR","ID","NAME","RESPONSE","PREFEC","DISTRICT","PRBLOCK","INCUMB","TERM","PARTY","SEX","AGE","RESULT","prim1","prim2","prim3","camp1","camp2","camp3","coal_lib","coal_dem","coal_kmei","coal_com","coal_soc","coal_koku","yn_medconst","yn_reps","yn_const","yn_defense","yn_preemp","yn_unsc","yn_nkorea","yn_smgov","yn_pubspend","yn_fiscalpol","yn_tax5yrs","yn_frgnvote","yn_frgnwork","yn_privacy","yn_tax10pc","yn_moral","ab_asiaus","ab_compet","ab_env","ab_singlemum","ab_trade","fav_masuzoe","fav_ozawa","fav_watanabe","fav_hashimoto","media_hp","media_sns","media_tv"
2218,"2014","895","冨岡＝勉",1,42,1,61,3,2,"自民党",1,66,2,5,6,4,1,3,2,,,,,,,,,,2,3,,3,4,2,3,,5,3,3,3,3,4,3,3,2,4,,,,,2,1,0
696,"2014","896","高木＝義明",1,42,1,61,3,8,"民主党",1,68,3,7,5,6,1,2,5,,,,,,,,,,1,5,,2,5,2,3,,3,2,5,2,2,4,4,2,4,3,,,,,1,0,1
1793,"2014","897","中西＝敦信",1,42,1,61,1,0,"共産党",1,34,1,16,7,12,2,4,1,,,,,,,,,,5,5,,5,5,3,4,,1,3,5,5,5,4,5,3,5,1,,,,,1,2,0
230,"2014","898","加藤＝寛治",1,42,2,61,3,1,"自民党",1,68,2,16,1,16,5,1,3,,,,,,,,,,1,3,,3,3,2,2,,5,5,2,2,1,2,3,3,1,3,,,,,2,99,0
1645,"2014","899","大久保＝潔重",1,42,2,66,1,0,"民主党",1,48,1,3,6,1,5,4,3,,,,,,,,,,3,2,,2,4,3,4,,2,2,4,3,2,4,4,2,3,4,,,,,1,4,1
2443,"2014","900","矢崎＝勝己",1,42,2,66,1,0,"共産党",1,65,1,2,12,7,3,2,4,,,,,,,,,,5,5,,5,5,3,3,,1,5,5,5,5,5,5,1,4,1,,,,,0,0,2
1728,"2014","901","谷川＝弥一",1,42,3,61,3,4,"自民党",1,73,2,3,1,5,1,4,5,,,,,,,,,,1,3,,3,1,1,5,,5,1,1,1,1,1,1,1,1,5,,,,,2,0,99
1463,"2014","902","石丸＝完治",1,42,3,66,1,0,"共産党",1,65,1,2,1,6,2,3,5,,,,,,,,,,5,5,,5,5,3,5,,1,3,5,5,5,5,5,2,5,1,,,,,0,1,0
2323,"2014","903","北村＝誠吾",1,42,4,61,3,5,"自民党",1,67,2,16,1,16,1,5,99,,,,,,,,,,1,3,,3,3,1,2,,5,5,3,2,1,1,3,3,1,3,,,,,2,1,0
442,"2014","904","宮島＝大典",1,42,4,61,2,2,"民主党",1,51,1,16,5,6,1,5,2,,,,,,,,,,2,2,,1,4,3,4,,3,3,4,3,2,2,4,2,4,3,,,,,1,1,1
2370,"2014","905","末次＝精一",1,42,4,61,1,0,"生活の党",1,52,1,3,11,2,1,2,3,,,,,,,,,,3,3,,3,3,4,2,,2,2,5,3,1,3,3,3,3,3,,,,,2,0,1
1479,"2014","906","石川＝悟",1,42,4,66,1,0,"共産党",1,62,1,2,1,15,2,3,5,,,,,,,,,,5,5,,5,5,3,5,,1,3,5,5,5,5,5,2,5,1,,,,,0,3,0
1282,"2014","907","森＝拓也",1,42,4,66,1,0,"無所属",1,45,1,5,9,11,1,99,99,,,,,,,,,,4,4,,3,5,1,2,,1,2,1,4,1,1,5,1,2,3,,,,,0,0,0
2389,"2014","908","木原＝稔",1,43,1,61,3,2,"自民党",1,45,2,16,1,5,1,5,3,,,,,,,,,,1,3,,3,3,3,3,,5,3,1,3,1,3,3,3,1,3,,,,,1,3,5
1212,"2014","909","松野＝頼久",1,43,1,61,3,5,"維新の党",1,54,3,10,2,15,5,1,4,,,,,,,,,,2,2,,2,2,3,4,,3,4,4,2,4,1,2,2,4,5,,,,,4,2,5
693,"2014","910","高本＝征尚",1,43,1,66,1,0,"共産党",1,29,1,16,7,12,99,99,99,,,,,,,,,,5,5,,3,5,2,3,,1,3,5,5,3,4,4,2,4,1,,,,,0,1,0
2432,"2014","911","野田＝毅",0,43,2,66,3,14,"自民党",1,73,2,99,99,99,99,99,99,,,,,,,,,,99,99,,99,99,99,99,,99,99,99,99,99,99,99,99,99,99,,,,,99,99,99
632,"2014","912","広瀬＝由美",1,43,2,66,1,0,"共産党",2,58,1,16,5,7,99,99,99,,,,,,,,,,5,5,,3,5,2,3,,1,3,5,5,3,4,4,2,4,1,,,,,0,2,0
824,"2014","913","坂本＝哲志",1,43,3,61,3,4,"自民党",1,64,2,3,4,6,1,99,99,,,,,,,,,,2,2,,1,2,2,2,,3,3,2,2,2,2,3,2,3,2,,,,,5,4,0
119,"2014","914","芋生＝よしや",1,43,3,66,1,0,"共産党",2,59,1,16,5,4,99,99,99,,,,,,,,,,5,5,,3,5,2,3,,1,3,5,5,3,4,4,2,4,1,,,,,0,2,0
150,"2014","915","園田＝博之",1,43,4,66,3,9,"次世代の党",1,72,2,3,6,5,1,2,5,,,,,,,,,,2,5,,3,2,2,4,,4,2,3,2,3,2,2,3,2,2,,,,,1,1,2
70,"2014","916","井芹＝栄次",1,43,4,66,1,0,"共産党",1,58,1,16,7,4,99,99,99,,,,,,,,,,5,5,,3,5,2,3,,1,3,5,5,3,4,4,2,4,1,,,,,0,1,0
497,"2014","917","金子＝恭之",1,43,5,61,3,5,"自民党",1,53,2,16,4,14,1,2,3,,,,,,,,,,1,2,,3,4,1,2,,5,3,2,2,1,1,3,3,2,2,,,,,5,4,1
730,"2014","918","今泉＝克己",1,43,5,61,1,0,"社民党",1,64,1,7,12,15,1,2,3,,,,,,,,,,5,5,,5,5,4,5,,1,3,5,5,5,5,5,2,4,4,,,,,0,0,0
465,"2014","919","橋田＝芳昭",1,43,5,66,1,0,"共産党",1,59,1,16,12,7,99,1,99,,,,,,,,,,5,5,,3,5,2,3,,1,3,5,5,3,4,4,3,4,1,,,,,0,0,1
549,"2014","920","穴見＝陽一",1,44,1,61,3,1,"自民党",1,45,3,7,6,3,5,1,3,,,,,,,,,,1,3,,3,3,1,1,,5,4,1,1,1,2,1,1,4,1,,,,,3,2,1
405,"2014","921","吉良＝州司",1,44,1,61,2,3,"民主党",1,56,2,16,3,5,1,5,3,,,,,,,,,,1,1,,3,2,4,5,,3,2,3,1,2,1,2,3,3,5,,,,,2,0,1
968,"2014","922","山本＝茂",1,44,1,66,1,0,"共産党",1,63,1,6,2,12,1,2,3,,,,,,,,,,5,5,,3,5,2,3,,1,3,5,5,3,4,4,3,4,1,,,,,0,0,0
362,"2014","923","吉川＝元",1,44,2,61,3,1,"社民党",1,48,3,7,12,15,1,5,2,,,,,,,,,,5,5,,5,5,3,2,,1,3,5,5,3,4,5,2,5,2,,,,,3,2,4
143,"2014","924","衛藤＝征士郎",1,44,2,66,3,10,"自民党",1,73,2,2,4,6,1,3,5,,,,,,,,,,1,2,,3,3,1,1,,5,3,2,1,1,2,2,2,2,2,,,,,4,3,5
884,"2014","925","山下＝魁",1,44,2,66,1,0,"共産党",1,37,1,3,15,6,1,2,99,,,,,,,,,,5,5,,3,5,2,3,,1,3,5,5,3,4,4,3,4,1,,,,,4,2,0
328,"2014","926","岩屋＝毅",1,44,3,61,3,6,"自民党",1,57,2,16,11,1,1,3,5,,,,,,,,,,2,3,,3,5,3,4,,4,2,3,4,2,3,3,3,2,4,,,,,3,4,3
131,"2014","927","浦野＝英樹",1,44,3,61,1,0,"民主党",1,45,1,7,6,5,1,5,99,,,,,,,,,,3,4,,3,5,3,5,,2,3,4,3,4,3,4,2,3,2,,,,,5,4,1
1681,"2014","928","大塚＝光義",1,44,3,66,1,0,"共産党",1,59,1,6,7,1,2,3,1,,,,,,,,,,5,5,,3,5,2,3,,1,3,5,5,3,4,4,3,4,1,,,,,0,0,0
2226,"2014","929","武井＝俊輔",1,45,1,61,3,1,"自民党",1,39,2,7,4,14,3,4,2,,,,,,,,,,2,2,,2,4,2,1,,4,2,3,1,2,3,4,3,4,2,,,,,5,4,3
278,"2014","930","外山＝斎",1,45,1,61,1,0,"維新の党",1,38,1,5,11,15,4,5,2,,,,,,,,,,1,2,,3,2,3,3,,5,3,3,3,1,3,2,2,3,4,,,,,4,4,1
1630,"2014","931","村尾＝英俊",1,45,1,66,1,0,"民主党",1,51,1,2,1,10,2,1,5,,,,,,,,,,4,3,,3,4,3,4,,3,4,3,2,3,3,4,3,5,3,,,,,1,0,0
1205,"2014","932","松本＝隆",1,45,1,66,1,0,"共産党",1,53,1,2,1,15,3,2,1,,,,,,,,,,5,5,,5,5,3,3,,1,3,5,5,3,5,5,1,4,1,,,,,1,2,0
647,"2014","933","江藤＝拓",1,45,2,61,3,4,"自民党",1,54,2,16,1,16,3,4,5,,,,,,,,,,2,3,,3,3,1,2,,5,4,3,4,1,3,3,3,2,2,,,,,4,0,3
373,"2014","934","吉田＝貴行",1,45,2,66,1,0,"共産党",1,59,1,12,15,4,1,2,3,,,,,,,,,,5,5,,5,5,1,2,,1,4,5,5,5,3,5,2,5,1,,,,,0,0,1
585,"2014","935","古川＝禎久",0,45,3,61,3,4,"自民党",1,49,2,99,99,99,99,99,99,,,,,,,,,,99,99,,99,99,99,99,,99,99,99,99,99,99,99,99,99,99,,,,,99,99,99
2470,"2014","936","来住＝一人",1,45,3,66,1,0,"共産党",1,69,1,12,15,4,1,3,2,,,,,,,,,,5,5,,5,5,4,5,,1,3,5,5,5,5,4,2,5,1,,,,,0,0,1
2300,"2014","937","保岡＝興治",1,46,1,61,3,12,"自民党",1,75,2,7,2,12,3,4,5,,,,,,,,,,1,1,,2,2,1,3,,5,2,2,1,1,1,2,2,2,3,,,,,5,3,2
1556,"2014","938","川内＝博史",1,46,1,61,2,5,"民主党",1,53,1,7,6,15,1,4,5,,,,,,,,,,5,5,,5,5,3,5,,2,3,5,3,5,3,4,2,3,2,,,,,4,4,1
945,"2014","939","山之内＝毅",1,46,1,61,3,1,"維新の党",1,32,1,10,11,7,1,5,2,,,,,,,,,,2,3,,3,3,3,4,,4,3,3,3,1,3,3,3,2,3,,,,,1,2,2
897,"2014","940","山口＝広延",1,46,1,66,1,0,"共産党",1,39,1,16,7,15,1,2,3,,,,,,,,,,5,5,,3,5,2,3,,1,3,5,5,3,4,4,2,4,1,,,,,0,2,1
506,"2014","941","金子＝万寿夫",1,46,2,61,3,1,"自民党",1,67,2,16,7,2,1,3,99,,,,,,,,,,2,2,,2,3,2,2,,3,3,2,2,1,2,2,2,2,3,,,,,1,2,0
1054,"2014","942","祝迫＝光治",1,46,2,66,1,0,"共産党",1,71,1,16,6,15,1,2,3,,,,,,,,,,5,5,,3,5,2,3,,1,3,5,5,3,4,4,2,4,1,,,,,0,0,1
455,"2014","943","宮路＝拓馬",1,46,3,61,1,0,"自民党",1,35,3,3,7,4,3,5,4,,,,,,,,,,2,3,,3,4,2,2,,4,4,3,3,3,2,3,3,3,3,,,,,1,1,0
904,"2014","944","山口＝陽規",1,46,3,66,1,0,"共産党",1,61,1,15,16,6,1,2,3,,,,,,,,,,5,5,,4,5,2,3,,1,3,5,5,3,4,4,2,4,1,,,,,0,4,1
2416,"2014","945","野間＝健",1,46,3,66,3,1,"無所属",1,56,2,7,4,5,1,5,99,,,,,,,,,,2,3,,3,4,2,2,,4,4,3,4,3,3,3,2,3,3,,,,,4,2,2
1135,"2014","946","小里＝泰弘",1,46,4,61,3,3,"自民党",1,56,2,3,6,4,3,5,1,,,,,,,,,,1,3,,3,4,1,2,,3,3,3,2,1,3,2,3,2,2,,,,,4,0,2
2438,"2014","947","野呂＝正和",1,46,4,61,1,0,"社民党",1,63,1,12,15,2,1,5,2,,,,,,,,,,5,5,,5,5,3,2,,1,2,5,5,5,5,5,2,5,1,,,,,0,0,1
141,"2014","948","永田＝義人",1,46,4,66,1,0,"共産党",1,65,1,16,6,15,1,2,3,,,,,,,,,,5,5,,4,5,2,3,,1,3,5,5,4,4,4,2,4,1,,,,,0,0,1
1290,"2014","949","森山＝裕",1,46,5,61,3,4,"自民党",1,69,2,16,4,4,3,5,2,,,,,,,,,,1,2,,3,3,1,2,,5,5,2,2,1,3,3,3,1,3,,,,,5,0,2
2418,"2014","950","野口＝寛",1,46,5,66,1,0,"共産党",1,69,1,16,4,6,1,2,3,,,,,,,,,,5,5,,4,5,2,3,,1,3,5,5,3,4,4,2,4,1,,,,,0,0,1
708,"2014","951","国場＝幸之助",0,47,1,61,3,1,"自民党",1,41,3,99,99,99,99,99,99,,,,,,,,,,99,99,,99,99,99,99,,99,99,99,99,99,99,99,99,99,99,,,,,99,99,99
224,"2014","952","下地＝幹郎",1,47,1,61,2,4,"維新の党",1,53,3,16,5,1,1,5,2,,,,,,,,,,2,5,,2,4,2,2,,5,1,4,4,1,3,4,3,4,2,,,,,5,4,5
1527,"2014","953","赤嶺＝政賢",1,47,1,61,3,5,"共産党",1,66,2,1,12,7,1,5,2,,,,,,,,,,5,5,,3,5,2,3,,1,3,5,5,4,4,4,2,4,1,,,,,5,2,2
431,"2014","954","宮崎＝政久",0,47,2,61,3,1,"自民党",1,49,3,99,99,99,99,99,99,,,,,,,,,,99,99,,99,99,99,99,,99,99,99,99,99,99,99,99,99,99,,,,,99,99,99
1221,"2014","955","照屋＝寛徳",1,47,2,61,3,4,"社民党",1,69,2,16,11,12,1,3,4,,,,,,,,,,5,5,,3,4,3,5,,2,3,5,5,5,5,5,1,5,1,,,,,5,0,5
2171,"2014","956","比嘉＝奈津美",1,47,3,61,3,1,"自民党",2,56,3,6,7,14,1,3,4,,,,,,,,,,2,3,,3,4,2,2,,4,3,3,3,2,2,3,3,3,2,,,,,4,4,1
478,"2014","957","玉城＝デニー",1,47,3,61,3,2,"生活の党",1,55,2,1,5,11,1,3,5,,,,,,,,,,3,5,,3,4,2,3,,3,3,5,5,3,3,4,2,3,2,,,,,2,2,2
1423,"2014","958","西銘＝恒三郎",1,47,4,61,3,3,"自民党",1,60,3,3,4,5,5,1,3,,,,,,,,,,1,4,,3,3,2,3,,4,2,3,3,2,3,3,3,3,2,,,,,2,0,0
1861,"2014","959","仲里＝利信",1,47,4,66,1,0,"無所属",1,77,2,1,4,12,1,5,99,,,,,,,,,,5,5,,3,1,2,2,,3,3,5,4,4,5,3,3,1,1,,,,,0,99,2
1380,"2014","960","清水＝誠一",1,66,66,51,3,1,"自民党",1,65,1,3,4,7,1,2,3,,,,,,,,,,1,1,,2,5,1,1,,5,3,2,3,1,1,3,3,2,1,,,,,2,2,1
1978,"2014","961","渡辺＝孝一",1,66,66,51,3,1,"自民党",1,57,4,16,4,1,1,3,5,,,,,,,,,,1,3,,3,3,1,2,,5,5,3,2,1,3,3,3,1,3,,,,,1,0,0
2019,"2014","962","東＝国幹",1,66,66,51,1,0,"自民党",1,46,1,11,5,1,3,4,2,,,,,,,,,,1,1,,2,3,2,1,,5,3,2,2,1,4,3,3,1,2,,,,,4,2,3
515,"2014","963","金沢＝知歌子",1,66,66,51,1,0,"自民党",2,49,1,16,1,16,1,3,4,,,,,,,,,,1,3,,3,3,2,3,,5,2,3,3,1,3,3,2,2,3,,,,,0,2,0
1680,"2014","964","大竹＝智和",1,66,66,51,1,0,"維新の党",1,37,1,11,5,4,3,2,4,,,,,,,,,,2,2,,2,2,3,4,,4,2,4,3,3,2,3,2,3,4,,,,,0,2,3
758,"2014","965","佐藤＝英道",1,66,66,51,3,1,"公明党",1,54,4,13,4,16,1,2,5,,,,,,,,,,3,5,,3,4,1,2,,2,2,4,3,3,3,3,2,4,3,,,,,5,3,1
2232,"2014","966","武田＝久之",1,66,66,51,1,0,"公明党",1,50,1,2,6,4,1,3,2,,,,,,,,,,3,4,,3,4,2,2,,2,2,3,3,3,2,2,3,2,2,,,,,0,0,0
31,"2014","967","安田＝聡",0,66,66,51,1,0,"次世代の党",1,44,1,99,99,99,99,99,99,,,,,,,,,,99,99,,99,99,99,99,,99,99,99,99,99,99,99,99,99,99,,,,,99,99,99
2151,"2014","968","畠山＝和也",1,66,66,51,1,0,"共産党",1,43,4,2,12,4,2,3,1,,,,,,,,,,5,5,,4,5,2,3,,1,3,5,5,4,5,4,2,4,1,,,,,5,4,2
2088,"2014","969","道林＝実",1,66,66,51,1,0,"社民党",1,72,1,12,15,4,2,1,4,,,,,,,,,,5,5,,5,5,3,3,,1,3,5,5,5,5,5,3,5,1,,,,,0,0,1
1367,"2014","970","瀬戸＝優一",1,66,66,51,1,0,"幸福実現党",1,27,1,2,5,1,1,3,99,,,,,,,,,,1,2,,2,99,99,1,,4,2,4,5,1,2,1,3,2,4,,,,,0,1,0
1288,"2014","971","森山＝佳則",1,66,66,51,1,0,"幸福実現党",1,47,1,2,1,5,1,2,3,,,,,,,,,,1,1,,1,3,2,1,,5,1,5,5,1,3,1,3,3,5,,,,,5,3,5
2362,"2014","972","本藤＝昭子",1,66,66,51,1,0,"支持政党なし",2,72,1,99,99,99,99,99,99,,,,,,,,,,3,3,,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,,0,0,0
791,"2014","973","佐野＝秀光",1,66,66,51,1,0,"支持政党なし",1,44,1,99,99,99,99,99,99,,,,,,,,,,3,3,,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,,5,1,0
1624,"2014","974","村上＝文人",1,66,66,52,1,0,"自民党",1,64,1,16,1,16,3,4,2,,,,,,,,,,1,3,,3,3,1,2,,5,5,3,2,1,3,3,3,1,3,,,,,0,99,0
380,"2014","975","吉田＝修",1,66,66,52,1,0,"自民党",1,67,1,4,14,15,3,4,1,,,,,,,,,,2,5,,1,3,1,3,,2,2,4,3,1,1,4,4,2,2,,,,,0,0,0
1360,"2014","976","菅野＝佐智子",1,66,66,52,3,1,"自民党",2,61,1,13,15,3,3,2,1,,,,,,,,,,2,3,,3,5,1,1,,4,2,1,3,1,3,2,2,3,2,,,,,2,2,0
1137,"2014","977","小林＝義明",1,66,66,52,1,0,"民主党",1,72,1,13,7,6,1,99,99,,,,,,,,,,3,3,,2,4,2,3,,2,2,2,2,2,2,4,2,2,3,,,,,0,0,0
84,"2014","978","井上＝義久",1,66,66,52,3,7,"公明党",1,67,4,13,2,4,1,3,5,,,,,,,,,,3,4,,4,4,2,2,,2,3,4,3,3,2,4,2,3,3,,,,,4,0,5
1307,"2014","979","真山＝祐一",1,66,66,52,1,0,"公明党",1,33,4,13,7,6,1,3,2,,,,,,,,,,3,4,,4,4,2,2,,2,2,4,2,2,3,3,3,3,4,,,,,0,0,0
1994,"2014","980","菟田＝中子",0,66,66,52,1,0,"次世代の党",2,42,1,99,99,99,99,99,99,,,,,,,,,,99,99,,99,99,99,99,,99,99,99,99,99,99,99,99,99,99,,,,,99,99,99
674,"2014","981","高橋＝千鶴子",1,66,66,52,3,4,"共産党",2,55,4,16,13,6,1,2,3,,,,,,,,,,5,5,,3,5,2,3,,1,3,5,5,4,3,4,3,4,1,,,,,4,4,2
335,"2014","982","岩渕＝友",1,66,66,52,1,0,"共産党",2,38,1,15,13,16,1,2,4,,,,,,,,,,5,5,,5,5,3,4,,1,3,5,5,3,5,5,2,5,1,,,,,4,2,0
2285,"2014","983","平野＝貞夫",1,66,66,52,1,0,"生活の党",1,79,1,15,13,12,1,2,5,,,,,,,,,,3,4,,5,5,3,2,,1,3,5,5,3,3,4,3,3,1,,,,,3,0,4
2402,"2014","984","木村＝正弘",1,66,66,52,1,0,"社民党",1,48,1,5,15,12,1,2,5,,,,,,,,,,5,5,,5,5,3,4,,2,4,4,5,4,4,5,2,4,2,,,,,0,2,0
1249,"2014","985","城取＝良太",1,66,66,52,1,0,"幸福実現党",1,37,1,16,1,15,1,4,3,,,,,,,,,,1,1,,2,3,2,1,,5,1,3,5,2,2,1,3,1,5,,,,,2,1,3
2448,"2014","986","矢内＝筆勝",1,66,66,52,1,0,"幸福実現党",1,53,1,1,2,3,1,2,3,,,,,,,,,,1,1,,1,1,3,1,,5,3,3,5,1,3,1,4,1,3,,,,,4,2,5
2460,"2014","987","油井＝哲史",1,66,66,52,1,0,"幸福実現党",1,34,1,2,1,5,1,99,99,,,,,,,,,,1,1,,1,1,3,1,,4,2,1,5,1,3,1,4,2,5,,,,,0,2,0
226,"2014","988","下田＝彰一",1,66,66,53,1,0,"自民党",1,61,1,16,1,16,3,1,5,,,,,,,,,,1,3,,3,3,2,2,,5,3,3,2,1,2,3,3,1,3,,,,,0,99,99
781,"2014","989","佐藤＝明男",1,66,66,53,1,0,"自民党",1,62,1,2,5,12,3,4,2,,,,,,,,,,1,2,,1,3,2,2,,5,4,2,1,2,1,1,2,1,2,,,,,0,2,0
2220,"2014","990","冨山＝ひで子",1,66,66,53,1,0,"自民党",2,51,1,16,5,16,1,3,2,,,,,,,,,,1,3,,3,3,1,2,,5,5,4,2,1,3,3,3,2,3,,,,,0,0,0
2182,"2014","991","尾身＝朝子",1,66,66,53,1,0,"自民党",2,53,4,16,1,16,1,3,4,,,,,,,,,,1,3,,3,3,1,2,,5,5,2,2,1,3,3,3,4,3,,,,,0,0,0
2407,"2014","992","木村＝弥生",0,66,66,53,1,0,"自民党",2,49,4,99,99,99,99,99,99,,,,,,,,,,99,99,,99,99,99,99,,99,99,99,99,99,99,99,99,99,99,,,,,99,99,99
2192,"2014","993","百武＝公親",0,66,66,53,1,0,"自民党",1,52,1,99,99,99,99,99,99,,,,,,,,,,99,99,,99,99,99,99,,99,99,99,99,99,99,99,99,99,99,,,,,99,99,99
906,"2014","994","山根＝隆治",0,66,66,53,1,0,"民主党",1,66,1,99,99,99,99,99,99,,,,,,,,,,99,99,,99,99,99,99,,99,99,99,99,99,99,99,99,99,99,,,,,99,99,99
2437,"2014","995","野木＝実",0,66,66,53,2,1,"民主党",1,73,1,99,99,99,99,99,99,,,,,,,,,,99,99,,99,99,99,99,,99,99,99,99,99,99,99,99,99,99,,,,,99,99,99
2290,"2014","996","並木＝正芳",1,66,66,53,2,2,"維新の党",1,65,1,2,10,11,3,1,5,,,,,,,,,,2,3,,2,2,3,3,,3,2,4,2,2,3,2,2,2,3,,,,,1,3,1
211,"2014","997","岡本＝三成",1,66,66,53,3,1,"公明党",1,49,4,2,5,6,1,3,2,,,,,,,,,,3,5,,3,5,2,2,,2,2,4,3,3,2,3,3,3,4,,,,,5,3,0
2468,"2014","998","輿水＝恵一",1,66,66,53,3,1,"公明党",1,52,4,6,5,7,3,4,5,,,,,,,,,,4,4,,4,3,3,3,,2,3,99,3,3,3,3,3,3,3,,,,,4,2,2
1535,"2014","999","川浦＝伸一",1,66,66,53,1,0,"公明党",1,40,1,2,6,5,1,3,2,,,,,,,,,,4,5,,2,5,2,3,,2,2,5,2,3,2,3,4,4,3,,,,,0,0,0
1453,"2014","1000","石井＝啓一",1,66,66,53,3,7,"公明党",1,56,4,16,2,6,1,2,3,,,,,,,,,,3,3,,3,4,99,2,,1,2,3,3,2,2,3,3,4,3,,,,,3,0,4
2124,"2014","1001","梅村＝早江子",1,66,66,53,1,0,"共産党",2,50,4,16,12,5,1,2,5,,,,,,,,,,5,5,,3,5,1,3,,1,3,5,5,4,4,4,2,4,1,,,,,0,4,0
162,"2014","1002","塩川＝鉄也",1,66,66,53,3,5,"共産党",1,52,4,16,12,15,1,2,5,,,,,,,,,,5,5,,4,5,2,3,,1,3,5,5,4,4,4,2,4,1,,,,,4,4,1
1175,"2014","1003","松崎＝哲久",1,66,66,53,2,2,"生活の党",1,64,1,7,6,15,4,1,5,,,,,,,,,,4,3,,3,4,3,4,,2,4,5,5,3,3,3,3,4,2,,,,,5,4,4
1118,"2014","1004","小島＝一郎",1,66,66,53,1,0,"幸福実現党",1,43,1,2,1,5,1,3,4,,,,,,,,,,1,3,,1,1,1,1,,5,1,2,5,1,1,1,3,5,3,,,,,4,4,2
746,"2014","1005","佐々木＝正子",1,66,66,53,1,0,"幸福実現党",2,60,1,1,2,7,1,3,4,,,,,,,,,,1,1,,3,1,2,1,,5,1,2,5,1,1,2,3,3,5,,,,,5,3,0
1815,"2014","1006","中村＝幸樹",1,66,66,53,1,0,"幸福実現党",1,50,1,5,16,1,3,4,1,,,,,,,,,,1,2,,2,2,2,1,,5,2,3,5,1,1,1,3,2,5,,,,,1,1,1
879,"2014","1007","三觜＝明美",1,66,66,53,1,0,"幸福実現党",2,53,1,2,5,1,1,2,4,,,,,,,,,,1,2,,3,1,3,99,,3,2,5,5,1,4,1,3,3,5,,,,,0,2,0
1827,"2014","1008","中谷＝真一",1,66,66,54,3,1,"自民党",1,38,4,3,2,1,3,2,1,,,,,,,,,,99,99,,99,99,99,99,,99,99,99,99,99,99,99,99,99,99,,,,,4,2,2
2269,"2014","1009","文月＝涼",1,66,66,54,1,0,"自民党",1,47,1,3,16,13,1,3,2,,,,,,,,,,1,3,,2,4,2,1,,5,4,3,3,1,3,2,3,3,3,,,,,0,1,0
502,"2014","1010","金子＝真理子",1,66,66,54,1,0,"自民党",2,65,1,16,1,16,1,99,99,,,,,,,,,,1,3,,3,3,1,2,,5,5,3,2,1,3,3,3,1,3,,,,,0,0,0
1056,"2014","1011","出畑＝実",1,66,66,54,1,0,"自民党",1,64,1,16,1,16,1,3,4,,,,,,,,,,1,3,,3,3,1,2,,5,5,3,2,1,2,3,3,2,3,,,,,0,0,0
1151,"2014","1012","小林＝博次",1,66,66,54,1,0,"自民党",1,44,1,16,1,16,3,2,1,,,,,,,,,,1,3,,3,3,1,2,,5,5,3,2,1,1,3,3,1,3,,,,,0,0,0
1184,"2014","1013","松田＝紀子",0,66,66,54,1,0,"自民党",2,59,1,99,99,99,99,99,99,,,,,,,,,,99,99,,99,99,99,99,,99,99,99,99,99,99,99,99,99,99,,,,,99,99,99
865,"2014","1014","三沢＝英生",0,66,66,54,1,0,"自民党",1,41,1,99,99,99,99,99,99,,,,,,,,,,99,99,,99,99,99,99,,99,99,99,99,99,99,99,99,99,99,,,,,99,99,99
287,"2014","1015","角田＝宏子",0,66,66,54,1,0,"自民党",2,47,1,99,99,99,99,99,99,,,,,,,,,,99,99,,99,99,99,99,,99,99,99,99,99,99,99,99,99,99,,,,,99,99,99
2068,"2014","1016","藤田＝幹雄",0,66,66,54,2,1,"自民党",1,46,1,99,99,99,99,99,99,,,,,,,,,,99,99,,99,99,99,99,,99,99,99,99,99,99,99,99,99,99,,,,,99,99,99
1580,"2014","1017","前川＝忠夫",1,66,66,54,1,0,"民主党",1,76,1,6,7,1,3,4,5,,,,,,,,,,4,5,,3,4,4,4,,3,3,4,3,4,4,4,3,3,2,,,,,0,2,0
903,"2014","1018","山口＝繁",1,66,66,54,1,0,"民主党",1,75,1,2,3,5,99,99,99,,,,,,,,,,3,3,,2,1,3,4,,3,3,2,1,2,1,3,2,2,2,,,,,0,0,1
95,"2014","1019","井川＝泰雄",1,66,66,54,1,0,"公明党",1,40,1,3,13,5,3,1,2,,,,,,,,,,3,3,,5,5,3,2,,1,3,2,4,3,5,3,4,5,2,,,,,0,1,0
288,"2014","1020","角田＝秀穂",1,66,66,54,1,0,"公明党",1,53,4,5,6,14,1,5,2,,,,,,,,,,3,5,,2,4,3,3,,1,2,4,1,4,3,4,4,3,3,,,,,2,1,0
2217,"2014","1021","富田＝茂之",1,66,66,54,3,6,"公明党",1,61,4,3,7,5,1,3,5,,,,,,,,,,2,5,,2,3,3,3,,1,2,4,1,4,3,4,4,3,2,,,,,4,0,3
572,"2014","1022","古屋＝範子",1,66,66,54,3,4,"公明党",2,58,4,16,7,13,1,2,3,,,,,,,,,,3,5,,3,5,2,2,,1,2,4,3,2,2,3,2,5,3,,,,,4,4,2
1561,"2014","1023","川浪＝隆",1,66,66,54,1,0,"公明党",1,53,1,3,6,5,1,2,3,,,,,,,,,,2,5,,4,4,4,3,,1,1,4,3,3,2,5,2,3,4,,,,,0,0,0
